Machine Module SVA1032X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+09
Stop Frequency,+3.200000000E+09
Format,Log Mag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+09,-2.350120e+01
1.011000e+09,-2.291623e+01
1.022000e+09,-2.237349e+01
1.033000e+09,-2.113720e+01
1.044000e+09,-2.147329e+01
1.055000e+09,-2.190915e+01
1.066000e+09,-2.272316e+01
1.077000e+09,-2.502749e+01
1.088000e+09,-2.746487e+01
1.099000e+09,-2.969115e+01
1.110000e+09,-2.848887e+01
1.121000e+09,-2.457363e+01
1.132000e+09,-2.357023e+01
1.143000e+09,-2.133155e+01
1.154000e+09,-2.119473e+01
1.165000e+09,-2.043432e+01
1.176000e+09,-2.063484e+01
1.187000e+09,-2.063180e+01
1.198000e+09,-2.115448e+01
1.209000e+09,-2.184260e+01
1.220000e+09,-2.230709e+01
1.231000e+09,-2.247610e+01
1.242000e+09,-2.150528e+01
1.253000e+09,-2.111026e+01
1.264000e+09,-2.155782e+01
1.275000e+09,-2.197028e+01
1.286000e+09,-2.212211e+01
1.297000e+09,-2.320886e+01
1.308000e+09,-2.214461e+01
1.319000e+09,-2.183855e+01
1.330000e+09,-2.090566e+01
1.341000e+09,-1.999845e+01
1.352000e+09,-1.979944e+01
1.363000e+09,-1.879572e+01
1.374000e+09,-1.881097e+01
1.385000e+09,-1.893160e+01
1.396000e+09,-1.956453e+01
1.407000e+09,-2.108206e+01
1.418000e+09,-2.077509e+01
1.429000e+09,-2.075037e+01
1.440000e+09,-2.059942e+01
1.451000e+09,-1.980732e+01
1.462000e+09,-1.985080e+01
1.473000e+09,-1.906254e+01
1.484000e+09,-1.940930e+01
1.495000e+09,-1.986842e+01
1.506000e+09,-2.003047e+01
1.517000e+09,-2.079393e+01
1.528000e+09,-2.080219e+01
1.539000e+09,-2.146970e+01
1.550000e+09,-2.103784e+01
1.561000e+09,-2.072174e+01
1.572000e+09,-2.008119e+01
1.583000e+09,-1.924482e+01
1.594000e+09,-1.864822e+01
1.605000e+09,-1.831389e+01
1.616000e+09,-1.856271e+01
1.627000e+09,-1.850602e+01
1.638000e+09,-1.771276e+01
1.649000e+09,-1.756411e+01
1.660000e+09,-1.776493e+01
1.671000e+09,-1.794807e+01
1.682000e+09,-1.847586e+01
1.693000e+09,-1.829542e+01
1.704000e+09,-1.862231e+01
1.715000e+09,-1.932966e+01
1.726000e+09,-1.973606e+01
1.737000e+09,-1.989536e+01
1.748000e+09,-1.969289e+01
1.759000e+09,-1.940634e+01
1.770000e+09,-1.882444e+01
1.781000e+09,-1.794667e+01
1.792000e+09,-1.784746e+01
1.803000e+09,-1.777478e+01
1.814000e+09,-1.783866e+01
1.825000e+09,-1.828827e+01
1.836000e+09,-1.835520e+01
1.847000e+09,-1.882157e+01
1.858000e+09,-1.965745e+01
1.869000e+09,-2.069408e+01
1.880000e+09,-2.048976e+01
1.891000e+09,-2.133562e+01
1.902000e+09,-2.246501e+01
1.913000e+09,-2.216127e+01
1.924000e+09,-2.148470e+01
1.935000e+09,-2.097579e+01
1.946000e+09,-1.994472e+01
1.957000e+09,-1.975488e+01
1.968000e+09,-1.972408e+01
1.979000e+09,-1.965220e+01
1.990000e+09,-1.944685e+01
2.001000e+09,-2.035123e+01
2.012000e+09,-2.051175e+01
2.023000e+09,-2.043480e+01
2.034000e+09,-2.066727e+01
2.045000e+09,-2.111971e+01
2.056000e+09,-2.217192e+01
2.067000e+09,-2.426234e+01
2.078000e+09,-2.689904e+01
2.089000e+09,-2.499430e+01
2.100000e+09,-2.662778e+01
2.111000e+09,-2.561945e+01
2.122000e+09,-2.467752e+01
2.133000e+09,-2.309003e+01
2.144000e+09,-2.162764e+01
2.155000e+09,-2.038798e+01
2.166000e+09,-2.106238e+01
2.177000e+09,-2.013115e+01
2.188000e+09,-2.170887e+01
2.199000e+09,-2.279237e+01
2.210000e+09,-2.453060e+01
2.221000e+09,-3.086739e+01
2.232000e+09,-3.117930e+01
2.243000e+09,-3.086256e+01
2.254000e+09,-2.822102e+01
2.265000e+09,-2.642172e+01
2.276000e+09,-2.479276e+01
2.287000e+09,-2.459507e+01
2.298000e+09,-2.288872e+01
2.309000e+09,-2.370645e+01
2.320000e+09,-2.637333e+01
2.331000e+09,-2.902427e+01
2.342000e+09,-2.918750e+01
2.353000e+09,-2.814694e+01
2.364000e+09,-3.092080e+01
2.375000e+09,-3.242679e+01
2.386000e+09,-4.018937e+01
2.397000e+09,-4.297855e+01
2.408000e+09,-4.514648e+01
2.419000e+09,-3.908579e+01
2.430000e+09,-4.336109e+01
2.441000e+09,-3.624192e+01
2.452000e+09,-3.938709e+01
2.463000e+09,-3.601593e+01
2.474000e+09,-2.910720e+01
2.485000e+09,-3.134710e+01
2.496000e+09,-2.587097e+01
2.507000e+09,-2.486496e+01
2.518000e+09,-2.334196e+01
2.529000e+09,-2.240929e+01
2.540000e+09,-2.296200e+01
2.551000e+09,-2.339641e+01
2.562000e+09,-2.393781e+01
2.573000e+09,-2.558422e+01
2.584000e+09,-2.996174e+01
2.595000e+09,-3.514593e+01
2.606000e+09,-4.329011e+01
2.617000e+09,-3.001991e+01
2.628000e+09,-2.556785e+01
2.639000e+09,-2.332382e+01
2.650000e+09,-2.244379e+01
2.661000e+09,-2.109287e+01
2.672000e+09,-2.083647e+01
2.683000e+09,-2.020425e+01
2.694000e+09,-2.028252e+01
2.705000e+09,-2.127575e+01
2.716000e+09,-2.197593e+01
2.727000e+09,-2.140309e+01
2.738000e+09,-2.091089e+01
2.749000e+09,-2.200283e+01
2.760000e+09,-2.156511e+01
2.771000e+09,-2.358109e+01
2.782000e+09,-2.573176e+01
2.793000e+09,-2.650217e+01
2.804000e+09,-2.438685e+01
2.815000e+09,-2.267982e+01
2.826000e+09,-2.085794e+01
2.837000e+09,-1.971491e+01
2.848000e+09,-1.749173e+01
2.859000e+09,-1.682131e+01
2.870000e+09,-1.681584e+01
2.881000e+09,-1.702893e+01
2.892000e+09,-1.877352e+01
2.903000e+09,-1.896034e+01
2.914000e+09,-1.974792e+01
2.925000e+09,-2.242480e+01
2.936000e+09,-2.279876e+01
2.947000e+09,-2.222834e+01
2.958000e+09,-1.995957e+01
2.969000e+09,-1.858674e+01
2.980000e+09,-1.741086e+01
2.991000e+09,-1.640672e+01
3.002000e+09,-1.631891e+01
3.013000e+09,-1.681725e+01
3.024000e+09,-1.647390e+01
3.035000e+09,-1.602405e+01
3.046000e+09,-1.674045e+01
3.057000e+09,-1.721998e+01
3.068000e+09,-1.741143e+01
3.079000e+09,-1.764212e+01
3.090000e+09,-1.843273e+01
3.101000e+09,-1.771711e+01
3.112000e+09,-1.742425e+01
3.123000e+09,-1.768455e+01
3.134000e+09,-1.646152e+01
3.145000e+09,-1.622408e+01
3.156000e+09,-1.613290e+01
3.167000e+09,-1.478874e+01
3.178000e+09,-1.474653e+01
3.189000e+09,-1.489327e+01
3.200000e+09,-1.466726e+01
Trace Name,Trace B
Meas Type,S21
Start Frequency,+1.000000000E+09
Stop Frequency,+3.200000000E+09
Format,Log Mag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+09,4.974669e-01
1.011000e+09,3.747075e-01
1.022000e+09,2.415017e-01
1.033000e+09,9.804724e-02
1.044000e+09,8.243238e-02
1.055000e+09,2.061823e-01
1.066000e+09,3.320326e-01
1.077000e+09,4.481099e-01
1.088000e+09,5.134048e-01
1.099000e+09,4.253172e-01
1.110000e+09,3.045361e-01
1.121000e+09,2.271582e-01
1.132000e+09,1.978896e-01
1.143000e+09,2.434886e-01
