Machine Module SVA1032X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+09
Stop Frequency,+3.200000000E+09
Format,Log Mag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+09,-3.838382e+01
1.011000e+09,-3.582889e+01
1.022000e+09,-3.272956e+01
1.033000e+09,-3.223079e+01
1.044000e+09,-3.350989e+01
1.055000e+09,-3.186596e+01
1.066000e+09,-3.435471e+01
1.077000e+09,-3.175900e+01
1.088000e+09,-3.143883e+01
1.099000e+09,-3.368267e+01
1.110000e+09,-3.338588e+01
1.121000e+09,-3.583359e+01
1.132000e+09,-3.525341e+01
1.143000e+09,-3.434809e+01
1.154000e+09,-3.518564e+01
1.165000e+09,-3.388051e+01
1.176000e+09,-3.422154e+01
1.187000e+09,-3.515452e+01
1.198000e+09,-3.733316e+01
1.209000e+09,-3.396363e+01
1.220000e+09,-3.553059e+01
1.231000e+09,-3.842871e+01
1.242000e+09,-3.390031e+01
1.253000e+09,-3.637147e+01
1.264000e+09,-3.620617e+01
1.275000e+09,-4.036889e+01
1.286000e+09,-3.931792e+01
1.297000e+09,-4.275516e+01
1.308000e+09,-3.840981e+01
1.319000e+09,-3.838901e+01
1.330000e+09,-3.953073e+01
1.341000e+09,-4.277872e+01
1.352000e+09,-4.142031e+01
1.363000e+09,-3.804406e+01
1.374000e+09,-4.432630e+01
1.385000e+09,-4.002738e+01
1.396000e+09,-3.886273e+01
1.407000e+09,-4.076670e+01
1.418000e+09,-3.761415e+01
1.429000e+09,-4.650356e+01
1.440000e+09,-4.209947e+01
1.451000e+09,-3.949559e+01
1.462000e+09,-4.055548e+01
1.473000e+09,-3.642749e+01
1.484000e+09,-3.911507e+01
1.495000e+09,-4.304961e+01
1.506000e+09,-3.716888e+01
1.517000e+09,-4.378704e+01
1.528000e+09,-3.575075e+01
1.539000e+09,-3.595224e+01
1.550000e+09,-3.551419e+01
1.561000e+09,-3.939042e+01
1.572000e+09,-4.075071e+01
1.583000e+09,-3.866812e+01
1.594000e+09,-3.678765e+01
1.605000e+09,-3.922731e+01
1.616000e+09,-4.106553e+01
1.627000e+09,-4.066670e+01
1.638000e+09,-4.009967e+01
1.649000e+09,-3.715171e+01
1.660000e+09,-3.784833e+01
1.671000e+09,-3.645148e+01
1.682000e+09,-3.927448e+01
1.693000e+09,-4.076570e+01
1.704000e+09,-3.801425e+01
1.715000e+09,-4.409985e+01
1.726000e+09,-3.969255e+01
1.737000e+09,-4.141201e+01
1.748000e+09,-4.476157e+01
1.759000e+09,-3.822984e+01
1.770000e+09,-3.855576e+01
1.781000e+09,-4.133286e+01
1.792000e+09,-4.018762e+01
1.803000e+09,-3.779902e+01
1.814000e+09,-3.832415e+01
1.825000e+09,-3.765546e+01
1.836000e+09,-4.056649e+01
1.847000e+09,-4.420337e+01
1.858000e+09,-3.783934e+01
1.869000e+09,-4.372256e+01
1.880000e+09,-3.921281e+01
1.891000e+09,-4.004942e+01
1.902000e+09,-3.826214e+01
1.913000e+09,-3.838126e+01
1.924000e+09,-3.551834e+01
1.935000e+09,-3.596914e+01
1.946000e+09,-3.424541e+01
1.957000e+09,-4.415711e+01
1.968000e+09,-3.616326e+01
1.979000e+09,-3.671107e+01
1.990000e+09,-3.450883e+01
2.001000e+09,-3.587847e+01
2.012000e+09,-3.512285e+01
2.023000e+09,-3.600310e+01
2.034000e+09,-3.599879e+01
2.045000e+09,-3.837689e+01
2.056000e+09,-3.960041e+01
2.067000e+09,-3.692147e+01
2.078000e+09,-3.440349e+01
2.089000e+09,-3.344448e+01
2.100000e+09,-3.363034e+01
2.111000e+09,-3.396589e+01
2.122000e+09,-3.298133e+01
2.133000e+09,-3.217728e+01
2.144000e+09,-3.121470e+01
2.155000e+09,-2.986568e+01
2.166000e+09,-3.211032e+01
2.177000e+09,-3.684487e+01
2.188000e+09,-3.059482e+01
2.199000e+09,-3.029416e+01
2.210000e+09,-3.182161e+01
2.221000e+09,-3.344465e+01
2.232000e+09,-3.091179e+01
2.243000e+09,-3.194392e+01
2.254000e+09,-3.313416e+01
2.265000e+09,-3.017975e+01
2.276000e+09,-3.049922e+01
2.287000e+09,-3.136595e+01
2.298000e+09,-3.138674e+01
2.309000e+09,-3.168018e+01
2.320000e+09,-3.747922e+01
2.331000e+09,-3.099197e+01
2.342000e+09,-3.289918e+01
2.353000e+09,-3.372719e+01
2.364000e+09,-3.716169e+01
2.375000e+09,-3.762731e+01
2.386000e+09,-3.493499e+01
2.397000e+09,-3.436027e+01
2.408000e+09,-3.772632e+01
2.419000e+09,-3.917685e+01
2.430000e+09,-3.651937e+01
2.441000e+09,-3.149592e+01
2.452000e+09,-3.880157e+01
2.463000e+09,-3.866666e+01
2.474000e+09,-3.930267e+01
2.485000e+09,-3.660205e+01
2.496000e+09,-3.326364e+01
2.507000e+09,-3.413425e+01
2.518000e+09,-3.538301e+01
2.529000e+09,-3.606889e+01
2.540000e+09,-3.270036e+01
2.551000e+09,-3.525870e+01
2.562000e+09,-3.349738e+01
2.573000e+09,-3.969509e+01
2.584000e+09,-3.545919e+01
2.595000e+09,-3.169044e+01
2.606000e+09,-3.505832e+01
2.617000e+09,-3.528550e+01
2.628000e+09,-3.610171e+01
2.639000e+09,-3.172955e+01
2.650000e+09,-3.424504e+01
2.661000e+09,-3.406201e+01
2.672000e+09,-3.465728e+01
2.683000e+09,-3.708557e+01
2.694000e+09,-3.647579e+01
2.705000e+09,-3.126771e+01
2.716000e+09,-3.771115e+01
2.727000e+09,-3.808910e+01
2.738000e+09,-4.364565e+01
2.749000e+09,-4.496512e+01
2.760000e+09,-4.223157e+01
2.771000e+09,-3.446943e+01
2.782000e+09,-3.518685e+01
2.793000e+09,-4.540008e+01
2.804000e+09,-3.459231e+01
2.815000e+09,-4.381208e+01
2.826000e+09,-3.683440e+01
2.837000e+09,-3.645902e+01
2.848000e+09,-4.106814e+01
2.859000e+09,-4.341151e+01
2.870000e+09,-3.803710e+01
2.881000e+09,-4.013160e+01
2.892000e+09,-3.811785e+01
2.903000e+09,-3.814724e+01
2.914000e+09,-3.481992e+01
2.925000e+09,-3.507167e+01
2.936000e+09,-3.653304e+01
2.947000e+09,-4.715385e+01
2.958000e+09,-3.974606e+01
2.969000e+09,-3.306566e+01
2.980000e+09,-3.530913e+01
2.991000e+09,-3.636086e+01
3.002000e+09,-3.574676e+01
3.013000e+09,-3.417616e+01
3.024000e+09,-3.759749e+01
3.035000e+09,-3.421186e+01
3.046000e+09,-3.201590e+01
3.057000e+09,-3.059071e+01
3.068000e+09,-3.136049e+01
3.079000e+09,-3.138549e+01
3.090000e+09,-3.362772e+01
3.101000e+09,-2.998847e+01
3.112000e+09,-3.414370e+01
3.123000e+09,-3.016298e+01
3.134000e+09,-3.127282e+01
3.145000e+09,-3.376294e+01
3.156000e+09,-3.385182e+01
3.167000e+09,-2.892665e+01
3.178000e+09,-3.197913e+01
3.189000e+09,-3.194822e+01
3.200000e+09,-3.144202e+01
Trace Name,Trace B
Meas Type,S11
Start Frequency,+1.000000000E+09
Stop Frequency,+3.200000000E+09
Format,Log Mag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+09,-3.838382e+01
1.011000e+09,-3.582889e+01
1.022000e+09,-3.272956e+01
1.033000e+09,-3.223079e+01
1.044000e+09,-3.350989e+01
1.055000e+09,-3.186596e+01
1.066000e+09,-3.435471e+01
1.077000e+09,-3.175900e+01
1.088000e+09,-3.143883e+01
1.099000e+09,-3.368267e+01
1.110000e+09,-3.338588e+01
1.121000e+09,-3.583359e+01
1.132000e+09,-3.525341e+01
1.143000e+09,-3.434809e+01
